est_no,fl_num,width,height,gusset,substrate,finish,seal_type,zipper,tear_notch,corners,gusset_detail,quantity,lt_price,calc_price,error_pct,abs_error_pct,has_addcost,layout_around,lt_around,layout_match,layout_gear,layout_repeat,stock_length,spoilage,c_substrate,c_priming,c_clicks,c_hp_makeready,c_hp_running,c_laminate,c_thermo_labor,c_zipper,c_poucher_labor,c_sealer,c_packaging
4943,Thermo Laminator,3.5,4.5,0.0,MET PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,10000,0.17021,0.16094215849551588,-5.444945364246589,5.444945364246589,False,10,10,Y,280,35.0,3555.4166666666665,0.098,241.27057499999998,22.1858,127.50739999999999,31.25,93.45238095238095,194.12574999999998,22.221354166666664,213.14431372500002,514.6111111111111,11.0929,138.56
4943,Thermo Laminator,3.5,4.5,0.0,MET PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,25000,0.14213,0.1369462347894807,-3.6471998948281876,3.6471998948281876,False,10,10,Y,280,35.0,8315.416666666666,0.092,564.284175,51.8882,298.21459999999996,31.25,232.22789115646256,454.02174999999994,51.97135416666666,498.5024105249999,868.9513888888889,25.9441,346.4
4943,Thermo Laminator,3.5,4.5,0.0,MET PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,50000,0.1283,0.130055399530517,1.368199166420117,1.368199166420117,False,10,10,Y,280,35.0,16205.0,0.087,1099.6713,101.1192,581.1576,31.25,462.2448979591837,884.793,101.28125,971.4764619,1526.4166666666665,50.5596,692.8
4943,Thermo Laminator,3.5,4.5,0.0,MET PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,100000,0.11896,0.12635742052332824,6.218409989347885,6.218409989347885,False,10,10,Y,280,35.0,31911.25,0.082,2165.497425,199.12619999999998,1144.4286,31.25,920.1530612244898,1742.3542499999999,199.4453125,1913.0532702750002,2835.270833333333,99.56309999999999,1385.6
4943,Thermo Laminator,3.5,4.5,0.0,MET PET,Soft Touch,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,250000,0.1149,0.12393658401684941,7.864738047736649,7.864738047736649,False,10,10,Y,280,35.0,78884.16666666666,0.077,5353.0795499999995,492.2372,2829.0116,31.25,2289.6258503401355,4307.075499999999,493.02604166666663,4729.041106649999,6749.680555555556,246.1186,3464.0
4922,Thermo Laminator,3.5,4.5,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,5000,0.20801,0.19057434013520405,-8.382125794334863,8.382125794334863,False,10,10,Y,280,35.0,1968.75,0.108,133.599375,12.285,70.60499999999999,31.25,47.19387755102041,54.975375,14.765625,118.02494812500001,394.75,6.1425,69.28
4922,Thermo Laminator,3.5,4.5,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,10000,0.16316,0.15145772899551585,-7.172267102527671,7.172267102527671,False,10,10,Y,280,35.0,3555.4166666666665,0.098,241.27057499999998,22.1858,127.50739999999999,31.25,93.45238095238095,99.281455,22.221354166666664,213.14431372500002,514.6111111111111,11.0929,138.56
4922,Thermo Laminator,3.5,4.5,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,25000,0.13544,0.12807335258948072,-5.4390485901648615,5.4390485901648615,False,10,10,Y,280,35.0,8315.416666666666,0.092,564.284175,51.8882,298.21459999999996,31.25,232.22789115646256,232.199695,51.97135416666666,498.5024105249999,868.9513888888889,25.9441,346.4
4922,Thermo Laminator,3.5,4.5,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,50000,0.12176,0.12140970793051702,-0.28769059583030304,0.28769059583030304,False,10,10,Y,280,35.0,16205.0,0.087,1099.6713,101.1192,581.1576,31.25,462.2448979591837,452.50842,101.28125,971.4764619,1526.4166666666665,50.5596,692.8
4922,Thermo Laminator,3.5,4.5,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,100000,0.1125,0.11784477547332825,4.750911531847331,4.750911531847331,False,10,10,Y,280,35.0,31911.25,0.082,2165.497425,199.12619999999998,1144.4286,31.25,920.1530612244898,891.0897449999999,199.4453125,1913.0532702750002,2835.270833333333,99.56309999999999,1385.6
4922,Thermo Laminator,3.5,4.5,0.0,MET PET,Matte,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,250000,0.1085,0.11551932789684943,6.469426633040953,6.469426633040953,False,10,10,Y,280,35.0,78884.16666666666,0.077,5353.0795499999995,492.2372,2829.0116,31.25,2289.6258503401355,2202.7614699999995,493.02604166666663,4729.041106649999,6749.680555555556,246.1186,3464.0
4919,Thermo Laminator,3.5,4.5,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,5000,0.20449,0.1894072651352041,-7.375781145677498,7.375781145677498,False,10,10,Y,280,35.0,1968.75,0.108,133.599375,12.285,70.60499999999999,31.25,47.19387755102041,49.14,14.765625,118.02494812500001,394.75,6.1425,69.28
4919,Thermo Laminator,3.5,4.5,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,10000,0.15991,0.15040390349551586,-5.944654183280684,5.944654183280684,False,10,10,Y,280,35.0,3555.4166666666665,0.098,241.27057499999998,22.1858,127.50739999999999,31.25,93.45238095238095,88.7432,22.221354166666664,213.14431372500002,514.6111111111111,11.0929,138.56
4919,Thermo Laminator,3.5,4.5,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,25000,0.13236,0.12708747678948074,-3.9834717516766918,3.9834717516766918,False,10,10,Y,280,35.0,8315.416666666666,0.092,564.284175,51.8882,298.21459999999996,31.25,232.22789115646256,207.5528,51.97135416666666,498.5024105249999,868.9513888888889,25.9441,346.4
4919,Thermo Laminator,3.5,4.5,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,50000,0.11874,0.12044907553051701,1.4393427071896663,1.4393427071896663,False,10,10,Y,280,35.0,16205.0,0.087,1099.6713,101.1192,581.1576,31.25,462.2448979591837,404.4768,101.28125,971.4764619,1526.4166666666665,50.5596,692.8
4919,Thermo Laminator,3.5,4.5,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,100000,0.10952,0.11689892602332824,6.737514630504232,6.737514630504232,False,10,10,Y,280,35.0,31911.25,0.082,2165.497425,199.12619999999998,1144.4286,31.25,920.1530612244898,796.5047999999999,199.4453125,1913.0532702750002,2835.270833333333,99.56309999999999,1385.6
4919,Thermo Laminator,3.5,4.5,0.0,MET PET,Gloss,3 Side Bottom Fill,CR Zipper,Standard,Straight,None,250000,0.10555,0.11458407721684943,8.559049944907086,8.559049944907086,False,10,10,Y,280,35.0,78884.16666666666,0.077,5353.0795499999995,492.2372,2829.0116,31.25,2289.6258503401355,1968.9488,493.02604166666663,4729.041106649999,6749.680555555556,246.1186,3464.0
2201,Thermo Laminator,3.5,9.0,0.0,MET PET,Gloss,Stand Up Pouch,None,None,Rounded,K-Seal,5000,0.19566,0.1640088691394018,-16.176597598179598,16.176597598179598,True,10,10,Y,280,35.0,2038.75,0.103,138.34957500000002,12.721800000000002,73.1154,31.25,47.048104956268226,50.88720000000001,15.290625,0,375.74074074074076,6.360900000000001,69.28
2201,Thermo Laminator,3.5,9.0,0.0,MET PET,Gloss,Stand Up Pouch,None,None,Rounded,K-Seal,10000,0.18259,0.1276615193249919,-30.08296219672934,30.08296219672934,True,10,10,Y,280,35.0,3631.25,0.098,246.416625,22.659000000000002,130.22699999999998,31.25,93.47667638483965,90.63600000000001,22.6953125,0,489.3650793650794,11.329500000000001,138.56
2201,Thermo Laminator,3.5,9.0,0.0,MET PET,Gloss,Stand Up Pouch,None,None,Rounded,K-Seal,25000,0.17383,0.10586687385244574,-39.09746657513333,39.09746657513333,True,10,10,Y,280,35.0,8391.25,0.092,569.4302250000001,52.3614,300.9342,31.25,232.25218658892126,209.4456,52.4453125,0,825.9722222222223,26.1807,346.4
2201,Thermo Laminator,3.5,9.0,0.0,MET PET,Gloss,Stand Up Pouch,None,None,Rounded,K-Seal,50000,0.16647,0.09975313562709211,-40.0774099675064,40.0774099675064,True,10,10,Y,280,35.0,16280.833333333332,0.087,1104.81735,101.5924,583.8771999999999,31.25,462.2691933916424,406.3696,101.75520833333334,0,1452.1296296296296,50.7962,692.8
2201,Thermo Laminator,3.5,9.0,0.0,MET PET,Gloss,Stand Up Pouch,None,None,Rounded,K-Seal,100000,0.16051,0.09651192409897688,-39.871706374072104,39.871706374072104,True,10,10,Y,280,35.0,31987.083333333332,0.082,2170.643475,199.5994,1147.1481999999999,31.25,920.1773566569484,798.3976,199.91927083333331,0,2698.6574074074074,99.7997,1385.6
2201,Thermo Laminator,3.5,9.0,0.0,MET PET,Gloss,Stand Up Pouch,None,None,Rounded,K-Seal,250000,0.15853,0.09441972324975705,-40.44046978505202,40.44046978505202,True,10,10,Y,280,35.0,78960.0,0.077,5358.2256,492.7104,2831.7311999999997,31.25,2289.650145772595,1970.8416,493.5,0,6426.666666666667,246.3552,3464.0
4958,Thermo Laminator,4.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,5000,0.26099,0.24326931557493878,-6.789794407855175,6.789794407855175,False,8,8,Y,288,36.0,2523.0,0.103,171.21078,15.743520000000002,87.9686,31.25,58.75850340136054,137.7558,18.9225,151.25178114,466.3333333333333,7.871760000000001,69.28
4958,Thermo Laminator,4.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,10000,0.21262,0.1972829397082449,-7.213366706685687,7.213366706685687,False,8,8,Y,288,36.0,4572.0,0.098,310.25592,28.52928,159.41039999999998,31.25,116.83673469387755,249.63119999999998,28.575,274.08765095999996,621.4285714285713,14.26464,138.56
4958,Thermo Laminator,4.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,25000,0.18255,0.16939886380035918,-7.204128293421426,7.204128293421426,False,8,8,Y,288,36.0,10692.0,0.092,725.55912,66.71808,372.7944,31.25,290.3061224489796,583.7832,66.825,640.97663256,1077.0,33.35904,346.4
4958,Thermo Laminator,4.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,50000,0.16692,0.1615256547549796,-3.23169497065685,3.23169497065685,False,8,8,Y,288,36.0,20835.0,0.087,1413.8631,130.0104,726.4469999999999,31.25,577.8061224489795,1137.591,130.21875,1249.0411653,1922.25,65.0052,692.8
4958,Thermo Laminator,4.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,100000,0.15596,0.15727894276620816,0.8456929765376826,0.8456929765376826,False,8,8,Y,288,36.0,41031.0,0.082,2784.36366,256.03344000000004,1430.6142,31.25,1150.2551020408164,2240.2925999999998,256.44375,2459.77480458,3605.25,128.01672000000002,1385.6
4958,Thermo Laminator,4.5,5.0,2.0,MET PET,Soft Touch,Stand Up Pouch,CR Zipper,Standard,Straight,K-Seal,250000,0.15141,0.1544621557690079,2.015821787866002,2.015821787866002,False,8,8,Y,288,36.0,101424.0,0.077,6882.63264,632.88576,3536.3167999999996,31.25,2862.0748299319725,5537.7504,633.9,6080.285632319999,8638.0,316.44288,3464.0
