fl_number,width,height,gusset,substrate,finish,seal_type,zipper,quantity,unit_price,known_unit_cost,residual,residual_pct,known_pct,click_cost_per_unit,priming_per_unit,hp_labor_per_unit,converting_per_unit,zipper_per_unit,no_across,no_around,stock_width,stock_length_ft,labels_per_cycle
FL-CQ-1382,4.12,7.0,0.0,,,Stand Up,Presto CR Zipper,50000,0.23172,0.11049645331284232,0.1212235466871577,52.31466713583536,47.68533286416464,0.017924478,0.0041722931250000005,0.01281684857984231,0.055,0.020582833608,2,10,28.5,8714.0625,20
FL-CQ-1382,4.12,7.0,0.0,,,Stand Up,Presto CR Zipper,100000,0.22093,0.10940760693847758,0.11152239306152241,50.47860999480488,49.52139000519512,0.017871447000000002,0.0041599490625,0.01179337726797758,0.055,0.020582833608,2,10,28.5,17376.5625,20
FL-CQ-1382,4.12,7.0,0.0,,,Stand Up,Presto CR Zipper,250000,0.21321,0.10875429911385874,0.10445570088614127,48.99193325178991,51.00806674821009,0.017839628399999998,0.004152542625,0.011179294480858743,0.055,0.020582833608,2,10,28.5,43364.0625,20
FL-DL-1188,5.0,8.0,2.5,,,Stand Up,Other:,2500,0.5996,0.20164910333437824,0.3979508966656218,66.36939570807567,33.63060429192432,0.046808696,0.006951000000000002,0.06791024033437827,0.055,0.024979166999999997,1,8,18.75,1103.3333333333335,8
FL-DL-1188,5.0,8.0,2.5,,,Stand Up,Other:,5000,0.4798,0.17973309189028214,0.30006690810971787,62.53999752182532,37.46000247817469,0.04560665999999999,0.006772500000000001,0.04737476489028213,0.055,0.024979166999999997,1,8,18.75,2150.0,8
FL-DL-1188,5.0,8.0,2.5,,,Stand Up,Other:,10000,0.4228,0.16889903189028213,0.25390096810971785,60.05226303446496,39.947736965535036,0.04507635,0.00669375,0.037149764890282135,0.055,0.024979166999999997,1,8,18.75,4250.0,8
FL-DL-1188,5.0,8.0,2.5,,,Stand Up,Other:,25000,0.37988,0.16239859589028213,0.21748140410971786,57.250027405948686,42.749972594051314,0.044758163999999996,0.0066465000000000005,0.03101476489028213,0.055,0.024979166999999997,1,8,18.75,10550.0,8
FL-DL-1188,5.0,8.0,2.5,,,Stand Up,Other:,50000,0.36642,0.16023178389028211,0.2061882161097179,56.271004887756646,43.72899511224336,0.04465210199999999,0.00663075,0.02896976489028213,0.055,0.024979166999999997,1,8,18.75,21050.0,8
FL-DL-1405,5.12,8.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.40016,0.1629857145486759,0.23717428545132413,59.269863417464045,40.730136582535955,0.044758163999999996,0.0066309915,0.03101789204067589,0.055,0.025578667008,1,8,18.25,10813.75,8
FL-DL-1405,5.12,8.0,2.0,,,Stand Up,Presto CR Zipper,45000,0.39004,0.161058302259612,0.22898169774038798,58.7072345760404,41.2927654239596,0.04466388666666666,0.006617024166666668,0.029198724418278667,0.055,0.025578667007999996,1,8,18.25,19423.75,8
FL-DL-1405,5.12,8.0,2.0,,,Stand Up,Presto CR Zipper,65000,0.38419,0.16031698984074125,0.22387301015925873,58.27143084392065,41.728569156079345,0.04462762615384615,0.006611652115384615,0.028499044563510503,0.055,0.025578667008,1,8,18.25,28033.75,8
FL-DL-1405,5.12,8.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.38016,0.15973320631088056,0.22042679368911944,57.982637228829816,42.01736277117018,0.044599071,0.006607421625000001,0.027948046677880572,0.055,0.025578667008,1,8,18.25,43101.25,8
FL-DL-1290,5.0,9.0,0.0,,,Stand Up,Presto CR Zipper,10000,0.43574,0.16872053189028216,0.2670194681097179,61.2795401178955,38.7204598821045,0.04507635,0.00651525,0.037149764890282135,0.055,0.024979166999999997,1,8,18.25,4250.0,8
FL-DL-1290,5.0,9.0,0.0,,,Stand Up,Presto CR Zipper,25000,0.38514,0.1622213558902821,0.22291864410971787,57.879899285900684,42.120100714099316,0.044758163999999996,0.00646926,0.03101476489028213,0.055,0.024979166999999997,1,8,18.25,10550.0,8
FL-DL-1290,5.0,9.0,0.0,,,Stand Up,Presto CR Zipper,50000,0.3695,0.16005496389028212,0.20944503610971787,56.68336565892229,43.3166343410777,0.04465210199999999,0.00645393,0.02896976489028213,0.055,0.024979166999999997,1,8,18.25,21050.0,8
FL-DL-1290,5.0,9.0,0.0,,,Stand Up,Presto CR Zipper,100000,0.37049,0.1589717678902821,0.21151823210971787,57.091482120898775,42.90851787910122,0.044599071,0.0064462650000000005,0.027947264890282132,0.055,0.024979166999999997,1,8,18.25,42050.0,8
FL-DL-1376,5.0,6.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,5000,0.40096,0.1426213951671891,0.2583386048328109,64.43001916221341,35.56998083778659,0.023404348,0.005282760000000001,0.033955120167189136,0.055,0.024979166999999997,2,8,28.5,1103.3333333333335,16
FL-DL-1376,5.0,6.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,10000,0.32478,0.13161697944514109,0.19316302055485893,59.475035579425736,40.524964420574264,0.022803329999999997,0.0051471,0.023687382445141066,0.055,0.024979166999999997,2,8,28.5,2150.0,16
FL-DL-1376,5.0,6.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,15000,0.2996,0.1280351113524904,0.17156488864750957,57.26464908127823,42.735350918721764,0.02265012933333333,0.005112520000000001,0.02029329501915709,0.055,0.024979166999999997,2,8,28.5,3203.3333333333335,16
FL-DL-1376,5.0,6.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,20000,0.28716,0.12617947444514108,0.16098052555485895,56.05952275903988,43.940477240960114,0.022538175,0.005087250000000001,0.018574882445141067,0.055,0.024979166999999997,2,8,28.5,4250.0,16
FL-DL-1376,5.0,6.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,25000,0.27535,0.1251178545895507,0.1502321454104493,54.56043051042284,45.43956948957715,0.0224992856,0.005078472000000001,0.01756092998955068,0.055,0.024979166999999997,2,8,28.5,5303.333333333334,16
FL-DL-1376,5.0,6.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,50000,0.25832,0.12291697144514106,0.13540302855485892,52.41678095186548,47.58321904813451,0.022379081999999998,0.0050513400000000005,0.015507382445141065,0.055,0.024979166999999997,2,8,28.5,10550.0,16
FL-DL-1301,2.62,7.0,0.0,,,Stand Up,Presto CR Zipper,5000,0.3016,0.11058399225796267,0.1910160077420373,63.334220073619804,36.665779926380196,0.012303192,0.0029158920000000002,0.02727582474996268,0.055,0.013089083508,2,16,28.5,609.0,32
FL-DL-1301,2.62,7.0,0.0,,,Stand Up,Presto CR Zipper,10000,0.22801,0.09955753006375459,0.1284524699362454,56.33633171187466,43.66366828812534,0.011702174,0.0027734490000000003,0.016992823555754592,0.055,0.013089083508,2,16,28.5,1158.5,32
FL-DL-1301,2.62,7.0,0.0,,,Stand Up,Presto CR Zipper,15000,0.20148,0.09588204266568522,0.10559795733431478,52.411136258841964,47.588863741158036,0.011501834666666667,0.0027259680000000005,0.013565156491018563,0.055,0.013089083507999998,2,16,28.5,1708.0,32
FL-DL-1301,2.62,7.0,0.0,,,Stand Up,Presto CR Zipper,20000,0.18956,0.09404429896665054,0.09551570103334947,50.38810985089126,49.611890149108746,0.011401664999999998,0.0027022275000000004,0.011851322958650545,0.055,0.013089083508,2,16,28.5,2257.5,32
FL-DL-1301,2.62,7.0,0.0,,,Stand Up,Presto CR Zipper,25000,0.18253,0.09299373423604897,0.08953626576395103,49.05290405081413,50.94709594918587,0.0113698464,0.0026946864000000005,0.010840117928048962,0.055,0.013089083507999996,2,16,28.5,2814.0,32
FL-CQ-1381,9.12,6.0,0.0,,,Stand Up,Presto CR Zipper,5000,0.60361,0.2018089613764187,0.4018010386235813,66.5663323376984,33.4336676623016,0.045748076,0.0081001165,0.047398768268418726,0.055,0.045562000607999996,2,4,24.5,1967.9583333333333,8
FL-CQ-1381,9.12,6.0,0.0,,,Stand Up,Presto CR Zipper,10000,0.49339,0.19086452593735043,0.30252547406264957,61.315688210675034,38.68431178932496,0.04514705799999999,0.00799370075,0.03716176657935043,0.055,0.045562000607999996,2,4,24.5,3884.208333333333,8
FL-CQ-1381,9.12,6.0,0.0,,,Stand Up,Presto CR Zipper,25000,0.4205,0.18429786467390943,0.23620213532609055,56.17173253890382,43.82826746109618,0.0447864472,0.0079298513,0.031019565565909447,0.055,0.045562000607999996,2,4,24.5,9632.958333333332,8
FL-CQ-1381,9.12,6.0,0.0,,,Stand Up,Presto CR Zipper,50000,0.39823,0.1821089775860958,0.21612102241390418,54.2704021329142,45.7295978670858,0.044666243599999995,0.007908568150000002,0.028972165228095797,0.055,0.045562000607999996,2,4,24.5,19214.208333333332,8
FL-CQ-1381,9.12,6.0,0.0,,,Stand Up,Presto CR Zipper,100000,0.38611,0.18101453404218898,0.20509546595781103,53.11840303483749,46.881596965162515,0.0446061418,0.007897926574999999,0.02794846505918896,0.055,0.045562000607999996,2,4,24.5,38376.70833333333,8
FL-CQ-1381,9.12,6.0,0.0,,,Stand Up,Presto CR Zipper,250000,0.37311,0.18035786791584488,0.19275213208415512,51.66093969182148,48.339060308178524,0.044570080719999995,0.00789154163,0.027334244957844867,0.055,0.045562000607999996,2,4,24.5,95864.20833333333,8
FL-DL-1367,4.0,6.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,50000,0.22546,0.10976857755611287,0.11569142244388712,51.31350237021517,48.68649762978483,0.017924478,0.004045860000000001,0.012814905956112852,0.055,0.019983333599999997,2,10,28.5,8450.0,20
FL-DL-1367,4.0,6.0,2.0,,,Stand Up,StandardZipper Other: StraightCorners,100000,0.21794,0.10868107655611285,0.10925892344388714,50.13257017706118,49.86742982293882,0.017871447000000002,0.00403389,0.011792405956112853,0.055,0.019983333599999997,2,10,28.5,16850.0,20
FL-DL-1195,7.0,5.5,2.0,,,Stand Up,Presto CR Zipper,5000,0.4266,0.16606638172655622,0.2605336182734438,61.0721092999165,38.9278907000835,0.030828688,0.006793752000000001,0.0384731079265562,0.055,0.0349708338,2,6,26.5,1526.0,12
FL-DL-1195,7.0,5.5,2.0,,,Stand Up,Presto CR Zipper,10000,0.3667,0.15511442939337214,0.2115855706066279,57.69991017361,42.30008982639,0.030263023999999996,0.006669096,0.02821147559337215,0.055,0.0349708338,2,6,26.5,2996.0,12
FL-DL-1195,7.0,5.5,2.0,,,Stand Up,Presto CR Zipper,15000,0.34687,0.15142076937496143,0.19544923062503858,56.34653634648098,43.65346365351902,0.030050900000000002,0.006622350000000001,0.02477668557496144,0.055,0.0349708338,2,6,26.5,4462.5,12
FL-DL-1195,7.0,5.5,2.0,,,Stand Up,Presto CR Zipper,20000,0.32735,0.14963845322678013,0.17771154677321985,54.28793241888494,45.71206758111506,0.029980192,0.006606768000000001,0.023080659426780118,0.055,0.0349708338,2,6,26.5,5936.0,12
FL-DL-1195,7.0,5.5,2.0,,,Stand Up,Presto CR Zipper,25000,0.32128,0.1485432579934617,0.1727367420065383,53.76517119227412,46.23482880772588,0.029923625599999996,0.006594302400000002,0.02205449619346171,0.055,0.0349708338,2,6,26.5,7406.0,12
FL-DL-1399,4.5,6.5,0.75,,,Stand Up,Presto CR Zipper,50000,0.23893,0.11587993208496071,0.1230500679150393,51.50046788391549,48.4995321160845,0.0199113728,0.0044706816,0.014016627384960718,0.055,0.0224812503,2,9,28.0,9504.0,18
FL-DL-1399,4.5,6.5,0.75,,,Stand Up,Presto CR Zipper,65000,0.23339,0.11537487063615254,0.11801512936384745,50.565632359504455,49.434367640495545,0.019885265230769226,0.004464819692307693,0.013543535413075644,0.055,0.022481250299999995,2,9,28.0,12339.0,18
FL-DL-1399,4.5,6.5,0.75,,,Stand Up,Presto CR Zipper,75000,0.23038,0.11515039888112673,0.11522960111887327,50.01718947776425,49.98281052223575,0.019873661866666666,0.004462214400000001,0.013333272314460055,0.055,0.022481250299999995,2,9,28.0,14229.0,18
FL-DL-1185,4.0,6.0,2.0,,,Stand Up,Other:,100000,0.20845,0.10868107655611285,0.09976892344388714,47.86228037605524,52.137719623944754,0.017871447000000002,0.00403389,0.011792405956112853,0.055,0.019983333599999997,2,10,28.5,16850.0,20
FL-DL-1185,4.0,6.0,2.0,,,Stand Up,Other:,150000,0.20421,0.1083185762227795,0.0958914237772205,46.95726153333358,53.04273846666643,0.017853769999999998,0.0040299,0.011451572622779519,0.055,0.019983333599999997,2,10,28.5,25250.0,20
FL-DL-1185,4.0,6.0,2.0,,,Stand Up,Other:,200000,0.20123,0.10813732605611283,0.09309267394388716,46.26182673750791,53.7381732624921,0.0178449315,0.004027905,0.011281155956112853,0.055,0.019983333599999997,2,10,28.5,33650.0,20
FL-DL-1185,4.0,6.0,2.0,,,Stand Up,Other:,250000,0.19958,0.10802857595611286,0.09155142404388715,45.872043312900665,54.127956687099335,0.017839628399999998,0.004026708,0.011178905956112853,0.055,0.019983333599999997,2,10,28.5,42050.0,20
FL-DL-1185,4.0,6.0,2.0,,,Stand Up,Other:,500000,0.19333,0.10781107575611286,0.08551892424388714,44.2346890000968,55.76531099990321,0.0178290222,0.004024314,0.010974405956112852,0.055,0.019983333599999997,2,10,28.5,84050.0,20
FL-DL-1208,5.5,8.43,2.125,,,Stand Up,Presto CR Zipper,5000,0.6918,0.19351150753289698,0.498288492467103,72.02782487237684,27.972175127623156,0.052111795999999995,0.007640969105000001,0.05128165872789698,0.055,0.0274770837,1,7,19.235,2364.541666666667,7
FL-DL-1208,5.5,8.43,2.125,,,Stand Up,Presto CR Zipper,10000,0.56,0.18256711495375258,0.3774328850462475,67.39872947254419,32.60127052745582,0.05151077800000001,0.007552843952500001,0.041026409301252564,0.055,0.0274770837,1,7,19.235,4674.541666666667,7
FL-DL-1208,5.5,8.43,2.125,,,Stand Up,Presto CR Zipper,20000,0.48495,0.17709491866418037,0.3078550813358196,63.48181901965556,36.51818098034444,0.051210268999999996,0.007508781376250001,0.03589878458793036,0.055,0.0274770837,1,7,19.235,9294.541666666668,7
FL-DL-1208,5.5,8.43,2.125,,,Stand Up,Presto CR Zipper,30000,0.46263,0.17527085323432295,0.28735914676567703,62.11424826874112,37.885751731258885,0.05111009933333333,0.007494093850833335,0.03418957635015629,0.055,0.027477083699999995,1,7,19.235,13914.541666666668,7
FL-DL-1208,5.5,8.43,2.125,,,Stand Up,Presto CR Zipper,40000,0.45193,0.17435882051939428,0.2775711794806057,61.4190647845033,38.58093521549671,0.0510600145,0.0074867500881250024,0.03333497223126926,0.055,0.0274770837,1,7,19.235,18534.541666666668,7
FL-DL-1208,5.5,8.43,2.125,,,Stand Up,Presto CR Zipper,50000,0.44284,0.17381160089043704,0.269028399109563,60.75069982602361,39.24930017397639,0.05102996359999999,0.007482343830500001,0.032822209759937035,0.055,0.027477083699999995,1,7,19.235,23154.541666666668,7
FL-DL-1197,3.62,5.86,1.5,,,Stand Up,Presto CR Zipper,10000,0.2484,0.11350356123617808,0.13489643876382193,54.30613476804426,45.69386523195575,0.01679315,0.0035718230625000004,0.020053671265678075,0.055,0.018084916908,2,11,26.94,1578.3854166666665,22
FL-DL-1197,3.62,5.86,1.5,,,Stand Up,Presto CR Zipper,25000,0.2106,0.10693190748108523,0.10366809251891478,49.225115156179854,50.774884843820146,0.0164466808,0.0034981307130000005,0.013902179060085233,0.055,0.018084916908,2,11,26.94,3864.552083333333,22
FL-DL-1197,3.62,5.86,1.5,,,Stand Up,Presto CR Zipper,50000,0.19384,0.10471994206654626,0.08912005793345375,45.97609261940453,54.02390738059547,0.016319406399999997,0.003471060054,0.011844558704546274,0.055,0.018084916908,2,11,26.94,7669.291666666666,22
FL-DL-1197,3.62,5.86,1.5,,,Stand Up,Presto CR Zipper,100000,0.18784,0.1036203836081292,0.08421961639187081,44.83582644371316,55.16417355628683,0.0162593046,0.00345827668725,0.0108178854128792,0.055,0.018084916908,2,11,26.94,15282.09375,22
FL-DL-1293,2.62,7.0,0.25,,,Stand Up,Presto CR Zipper,5000,0.28049,0.1106351482579627,0.16985485174203732,60.55647322258808,39.44352677741192,0.012303192,0.0029670480000000003,0.02727582474996268,0.055,0.013089083508,2,16,29.0,609.0,32
FL-DL-1293,2.62,7.0,0.25,,,Stand Up,Presto CR Zipper,10000,0.21166,0.09960618706375458,0.1120538129362454,52.94047667780658,47.05952332219342,0.011702174,0.0028221060000000004,0.016992823555754592,0.055,0.013089083508,2,16,29.0,1158.5,32
FL-DL-1293,2.62,7.0,0.25,,,Stand Up,Presto CR Zipper,25000,0.16912,0.09304100943604897,0.07607899056395102,44.98521201747341,55.01478798252659,0.0113698464,0.0027419616,0.010840117928048962,0.055,0.013089083507999996,2,16,29.0,2814.0,32
FL-DL-1293,2.62,7.0,0.25,,,Stand Up,Presto CR Zipper,50000,0.15308,0.09083521719720734,0.06224478280279265,40.66160360778198,59.338396392218016,0.0112496428,0.0027129732,0.008783517689207345,0.055,0.013089083507999996,2,16,29.0,5568.5,32
,8.12,6.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.5374,0.18267595929646754,0.3547240407035325,66.0074508194143,33.992549180585705,0.036697452,0.008412665625000001,0.04199967446346757,0.055,0.04056616720799999,2,5,28.5,1757.03125,10
FL-DL-1332,6.2,9.75,3.0,,,Stand Up,Presto CR Zipper,20000,0.55815,0.19673873470250297,0.36141126529749706,64.75163760592977,35.24836239407023,0.059712905999999996,0.010019253562500002,0.041032408060002946,0.055,0.030974167079999997,1,6,22.75,10485.875,6
FL-DL-1332,6.2,9.75,3.0,,,Stand Up,Presto CR Zipper,40000,0.53813,0.19398658665143953,0.34414341334856047,63.95172418347992,36.04827581652009,0.05955381299999999,0.00999255928125,0.038466047290189556,0.055,0.030974167079999997,1,6,22.75,20915.875,6
FL-DL-1332,6.2,9.75,3.0,,,Stand Up,Presto CR Zipper,60000,0.53137,0.19305876148049775,0.3383112385195023,63.667734068446144,36.332265931553856,0.05949488966666666,0.009982672510416667,0.03760703222341443,0.055,0.030974167079999993,1,6,22.75,31342.770833333332,6
FL-DL-1347,6.12,8.0,2.5,,,Stand Up,StandardZipper Other: RoundCorners,5000,0.48811,0.19708122251670168,0.2910287774832983,59.62360481926171,40.37639518073829,0.051970380000000004,0.008272195312500001,0.05126414679620168,0.055,0.030574500407999996,1,7,18.75,2626.09375,7
FL-DL-1347,6.12,8.0,2.5,,,Stand Up,StandardZipper Other: RoundCorners,10000,0.41576,0.18622000889965493,0.2295399911003451,55.20973424580169,44.790265754198316,0.051440070000000004,0.008187785156250002,0.04101765333540492,0.055,0.030574500407999996,1,7,18.75,5198.59375,7
FL-DL-1347,6.12,8.0,2.5,,,Stand Up,StandardZipper Other: RoundCorners,25000,0.37513,0.17970328072942685,0.19542671927057317,52.095731951742906,47.904268048257094,0.05112188399999999,0.0081371390625,0.03486975725892685,0.055,0.030574500407999996,1,7,18.75,12916.09375,7
FL-DL-1258,4.5,8.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.32855,0.15116510346992143,0.17738489653007858,53.990228741463575,46.009771258536425,0.0398227456,0.005827852800000001,0.028033254769921436,0.055,0.0224812503,1,9,18.25,9504.0,9
FL-DL-1258,4.5,8.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.30895,0.14898534905841943,0.15996465094158058,51.77687358523404,48.22312641476596,0.0397096128,0.005811296400000001,0.02598318955841944,0.055,0.0224812503,1,9,18.25,18954.0,9
FL-DL-1258,4.5,8.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.29651,0.14789547185266844,0.14861452814733156,50.12125329578482,49.87874670421518,0.039653046399999996,0.0058030182,0.024958156952668446,0.055,0.0224812503,1,9,18.25,37854.0,9
FL-DL-1143,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,2500,0.616,0.16424046661128527,0.4517595333887147,73.33758658907706,26.662413410922937,0.024606384,0.005164320000000001,0.05449059561128527,0.055,0.024979166999999997,2,8,26.5,580.0,16
FL-DL-1143,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,5000,0.4352,0.14225067516718914,0.29294932483281083,67.31372353695102,32.68627646304898,0.023404348,0.00491204,0.033955120167189136,0.055,0.024979166999999997,2,8,26.5,1103.3333333333335,16
FL-DL-1143,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,7500,0.3704,0.13492074468582374,0.23547925531417627,63.5743129897884,36.4256870102116,0.023003669333333334,0.004827946666666668,0.027109961685823757,0.055,0.024979166999999997,2,8,26.5,1626.6666666666667,16
FL-DL-1143,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,10000,0.3381,0.13125577944514108,0.20684422055485893,61.1784148343268,38.82158516567319,0.022803329999999997,0.004785900000000001,0.023687382445141066,0.055,0.024979166999999997,2,8,26.5,2150.0,16
FL-DL-1143,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,15000,0.30833,0.1276763380191571,0.1806536619808429,58.59101027497905,41.40898972502095,0.02265012933333333,0.004753746666666668,0.02029329501915709,0.055,0.024979166999999997,2,8,26.5,3203.3333333333335,16
FL-DL-1143,5.0,5.5,2.0,,,Stand Up,Presto CR Zipper,25000,0.27772,0.12476147058955069,0.15295852941044935,55.076526505274856,44.923473494725144,0.0224992856,0.004722088,0.01756092998955068,0.055,0.024979166999999997,2,8,26.5,5303.333333333334,16
FL-DL-1343,5.62,7.0,2.5,,,Stand Up,Presto CR Zipper,25000,0.38229,0.17578243942930602,0.206507560570694,54.018561974075695,45.981438025924305,0.0511501672,0.006679468687500001,0.03487621983380604,0.055,0.028076583707999994,1,7,16.75,11868.28125,7
FL-DL-1343,5.62,7.0,2.5,,,Stand Up,Presto CR Zipper,50000,0.36848,0.1735940090059571,0.19488599099404288,52.88916386073679,47.11083613926322,0.05102996359999999,0.006663771843750001,0.0328236898542071,0.055,0.028076583707999994,1,7,16.75,23680.78125,7
FL-DL-1343,5.62,7.0,2.5,,,Stand Up,Presto CR Zipper,100000,0.36139,0.1724997937942826,0.1888902062057174,52.26769036379463,47.73230963620537,0.05096986179999999,0.0066559234218749996,0.03179742486440762,0.055,0.028076583707999994,1,7,16.75,47305.78125,7
FL-DL-1343,5.62,7.0,2.5,,,Stand Up,Presto CR Zipper,250000,0.35016,0.17184326466727792,0.1783167353327221,50.9243589595391,49.0756410404609,0.05093380072,0.006651214368750001,0.031181665870527935,0.055,0.028076583707999994,1,7,16.75,118180.78125,7
FL-DL-0839,5.2,4.5,2.5,,,Stand Up,Presto CR Zipper,5000,0.6862,0.14289574931618124,0.5433042506838188,79.17578704223533,20.82421295776468,0.023404348,0.004532920875,0.033980146761181246,0.055,0.025978333679999993,2,8,23.5,1148.15625,16
FL-DL-0839,5.2,4.5,2.5,,,Stand Up,Presto CR Zipper,10000,0.4903,0.1318980759846371,0.3584019240153629,73.09849561806301,26.901504381937,0.022803329999999997,0.004416516562500001,0.023699895742137125,0.055,0.025978333679999993,2,8,23.5,2237.34375,16
FL-DL-0839,5.2,4.5,2.5,,,Stand Up,Presto CR Zipper,25000,0.36952,0.1254011842633491,0.24411881573665092,66.0637626479354,33.936237352064595,0.0224992856,0.004357629675,0.017565935308349104,0.055,0.025978333679999993,2,8,23.5,5518.78125,16
FL-DL-0839,5.2,4.5,2.5,,,Stand Up,Presto CR Zipper,50000,0.3304,0.12320164959704027,0.20719835040295975,62.71136513406772,37.28863486593229,0.022379081999999998,0.0043343488125000005,0.015509885104540279,0.055,0.025978333679999993,2,8,23.5,10978.59375,16
FL-DL-0839,5.2,4.5,2.5,,,Stand Up,Presto CR Zipper,100000,0.31013,0.12211459629859066,0.18801540370140934,60.62470696205118,39.37529303794881,0.022326050999999996,0.00432407784375,0.014486133774840673,0.055,0.025978333679999993,2,8,23.5,21905.15625,16
FL-CQ-1380,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.36473,0.13566124458847864,0.22906875541152136,62.80502163559931,37.1949783644007,0.020929568,0.004783212,0.03246721428847866,0.055,0.022481250299999995,2,9,28.5,999.0,18
FL-CQ-1380,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.28328,0.12471597853096869,0.15856402146903129,55.974308623634315,44.025691376365685,0.020363904,0.004653936,0.02221688823096869,0.055,0.022481250299999995,2,9,28.5,1944.0,18
FL-CQ-1380,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.23776,0.11814881889646268,0.11961118110353731,50.307529064408364,49.69247093559164,0.0200245056,0.0045763704,0.01606669259646271,0.055,0.0224812503,2,9,28.5,4779.0,18
FL-CQ-1380,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.21917,0.1159597656849607,0.1032102343150393,47.09140590182931,52.90859409817069,0.0199113728,0.004550515200000001,0.014016627384960718,0.055,0.0224812503,2,9,28.5,9504.0,18
FL-CQ-1380,4.5,6.0,2.0,,,Stand Up,Presto CR Zipper,100000,0.21184,0.11486523907920972,0.09697476092079028,45.77736070656641,54.222639293433595,0.0198548064,0.0045375876,0.01299159477920972,0.055,0.0224812503,2,9,28.5,18954.0,18
FL-DL-1272,8.0,6.0,2.0,,,Stand Up,Presto CR Zipper,5000,0.46037,0.18193717111222568,0.2784328288877743,60.48022870468848,39.51977129531153,0.036697452,0.00828324,0.04198981191222571,0.055,0.03996666719999999,2,5,28.5,1730.0,10
FL-DL-1272,8.0,6.0,2.0,,,Stand Up,Presto CR Zipper,10000,0.3845,0.1710621611122257,0.21343783888777432,55.51049125819878,44.48950874180122,0.03616714199999999,0.00816354,0.03176481191222571,0.055,0.03996666719999999,2,5,28.5,3410.0,10
FL-DL-1272,8.0,6.0,2.0,,,Stand Up,Presto CR Zipper,25000,0.33389,0.1645371551122257,0.16935284488777433,50.72114914725637,49.27885085274362,0.035848956,0.008091720000000002,0.025629811912225704,0.055,0.03996666719999999,2,5,28.5,8450.0,10
FL-DL-1272,8.0,6.0,2.0,,,Stand Up,Presto CR Zipper,50000,0.3183,0.1623621531122257,0.15593784688777432,48.99084099521656,51.00915900478344,0.035742894000000004,0.00806778,0.023584811912225705,0.055,0.03996666719999999,2,5,28.5,16850.0,10
FL-DL-1485,5.12,6.5,2.0,,,Stand Up,Presto CR Zipper,5000,0.42796,0.17940685015025093,0.24855314984974908,58.07859375870387,41.92140624129613,0.04560665999999999,0.005831122500000001,0.04739040064225094,0.055,0.025578667008,1,8,15.75,2203.75,8
FL-DL-1485,5.12,6.5,2.0,,,Stand Up,Presto CR Zipper,10000,0.37914,0.16857591852426654,0.21056408147573344,55.537290044768014,44.462709955231986,0.04507635,0.00576331875,0.03715758276626654,0.055,0.025578667008,1,8,15.75,4356.25,8
FL-DL-1485,5.12,6.5,2.0,,,Stand Up,Presto CR Zipper,15000,0.35538,0.16496560798227172,0.19041439201772825,53.580503128405724,46.419496871594276,0.04489958,0.005740717500000001,0.03374664347427173,0.055,0.025578667008,1,8,15.75,6508.75,8
FL-DL-1485,5.12,6.5,2.0,,,Stand Up,Presto CR Zipper,20000,0.34635,0.16316045271127433,0.18318954728872566,52.89145294896078,47.10854705103922,0.044811195,0.005729416875000001,0.03204117382827433,0.055,0.025578667008,1,8,15.75,8661.25,8
FL-DL-1485,5.12,6.5,2.0,,,Stand Up,Presto CR Zipper,25000,0.3416,0.1620773595486759,0.17952264045132413,52.55346617427521,47.44653382572479,0.044758163999999996,0.005722636499999999,0.03101789204067589,0.055,0.025578667008,1,8,15.75,10813.75,8
FL-DL-1485,5.12,6.5,2.0,,,Stand Up,Presto CR Zipper,30000,0.33795,0.16135529744027693,0.17659470255972304,52.254683402788295,47.7453165972117,0.044722809999999995,0.005718116250000001,0.03033570418227693,0.055,0.025578667008,1,8,15.75,12966.25,8
FL-DL-1618,4.62,5.9,2.0,,,Stand Up,Presto CR Zipper,50000,0.19854,0.11662173915306276,0.08191826084693724,41.26033083859033,58.739669161409665,0.0199113728,0.00461127744,0.014018338605062745,0.055,0.023080750308,2,9,28.1,9768.0,18
