Bag ID,width,height,gusset,quantity,substrate,finish,embellishment,fill_style,seal_type,gusset_type,zipper,tear_notch,hole_punch,corner_treatment,print_method,created_at,vendor,unit_price
CQ-48888283252,4.0,6.5,1.7,10000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Straight,gravure,2026-03-07,tedpack_air,0.197
CQ-48888283252,4.0,6.5,1.7,25000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Straight,gravure,2026-03-07,tedpack_air,0.124
CQ-48888283252,4.0,6.5,1.7,50000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Straight,gravure,2026-03-07,tedpack_air,0.11
CQ-48888283252,4.0,6.5,1.7,100000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Straight,gravure,2026-03-07,tedpack_air,0.1
CQ-4888468544,5.0,8.15,2.36,10000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Straight,gravure,2026-03-07,tedpack_air,0.23
CQ-4888468544,5.0,8.15,2.36,25000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Straight,gravure,2026-03-07,tedpack_air,0.158
CQ-4888468544,5.0,8.15,2.36,50000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Straight,gravure,2026-03-07,tedpack_air,0.152
CQ-4888468544,5.0,8.15,2.36,100000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Straight,gravure,2026-03-07,tedpack_air,0.144
CQ-4888407123,3.62,5.0,1.57,50000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Straight,gravure,2026-03-07,tedpack_air,0.088
CQ-4888407123,3.62,5.0,1.57,100000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Straight,gravure,2026-03-07,tedpack_air,0.083
CQ-4888407123,3.62,5.0,1.57,250000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Straight,gravure,2026-03-07,tedpack_air,0.078
CQ-49460422966,5.0,4.5,2.0,50000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Rounded,gravure,2026-03-07,tedpack_air,0.097
CQ-49460422966,5.0,4.5,2.0,100000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Rounded,gravure,2026-03-07,tedpack_air,0.091
CQ-49460422966,5.0,4.5,2.0,250000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Rounded,gravure,2026-03-07,tedpack_air,0.084
CQ-49544170416,4.0,5.1,0.0,25000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-03-07,tedpack_air,0.097
CQ-49544170416,4.0,5.1,0.0,50000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-03-07,tedpack_air,0.079
CQ-49544170416,4.0,5.1,0.0,100000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-03-07,tedpack_air,0.076
CQ-49544170416,4.0,5.1,0.0,250000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-03-07,tedpack_air,0.072
CQ-49460426847,3.2,5.5,0.0,25000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-03-07,tedpack_air,0.082
CQ-49460426847,3.2,5.5,0.0,50000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-03-07,tedpack_air,0.067
CQ-49460426847,3.2,5.5,0.0,100000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-03-07,tedpack_air,0.064
CQ-49460426847,3.2,5.5,0.0,250000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-03-07,tedpack_air,0.059
CQ-49389133708,3.5,5.0,2.0,10000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.123
CQ-49389133708,3.5,5.0,2.0,25000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.083
CQ-49389133708,3.5,5.0,2.0,50000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.073
CQ-49389133708,3.5,5.0,2.0,100000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.071
CQ-49389133708,3.5,5.0,2.0,150000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.068
CQ-49389133708,3.5,5.0,2.0,250000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.065
CQ-49337363062,6.25,9.0,2.25,10000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.171
CQ-49337363062,6.25,9.0,2.25,25000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.157
CQ-49337363062,6.25,9.0,2.25,50000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.153
CQ-49337363062,6.25,9.0,2.25,100000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.145
CQ-49337363062,6.25,9.0,2.25,150000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.14
CQ-49337363062,6.25,9.0,2.25,250000,CLR_PET,Matte Laminate,Spot UV,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-03-06,tedpack_air,0.133
CQ-1726-BudBridge,6.0,9.0,3.0,5000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-06,tedpack_air,0.19
CQ-1726-BudBridge,6.0,9.0,3.0,10000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-06,tedpack_air,0.177
CQ-1726-BudBridge,6.0,9.0,3.0,25000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-06,tedpack_air,0.173
CQ-1726-BudBridge,6.0,9.0,3.0,50000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-06,tedpack_air,0.164
CQ-1726-BudBridge,6.0,9.0,3.0,100000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-06,tedpack_air,0.158
CQ-1726-BudBridge,6.0,9.0,3.0,250000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-06,tedpack_air,0.151
CQ-1727,4.0,5.0,2.0,5000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.197
CQ-1727,4.0,5.0,2.0,10000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.144
CQ-1727,4.0,5.0,2.0,25000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.098
CQ-1727,4.0,5.0,2.0,50000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.091
CQ-1727,4.0,5.0,2.0,100000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.088
CQ-1727,4.0,5.0,2.0,250000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.081
CQ-1723,2.5,6.0,0.0,5000,WHT_MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.174
CQ-1723,2.5,6.0,0.0,10000,WHT_MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.119
CQ-1723,2.5,6.0,0.0,25000,WHT_MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.075
CQ-1723,2.5,6.0,0.0,50000,WHT_MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.063
CQ-1723,2.5,6.0,0.0,100000,WHT_MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.061
CQ-1723,2.5,6.0,0.0,250000,WHT_MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-26,tedpack_air,0.057
CQ-1734,6.0,9.0,2.3,10000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Straight,gravure,2026-03-03,tedpack_air,0.36
CQ-1734,6.0,9.0,2.3,25000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Straight,gravure,2026-03-03,tedpack_air,0.31
CQ-1734,6.0,9.0,2.3,50000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Straight,gravure,2026-03-03,tedpack_air,0.306
CQ-1734,6.0,9.0,2.3,100000,HB_CLR_PET,Matte Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Straight,gravure,2026-03-03,tedpack_air,0.289
CQ-1730,2.5,5.0,2.0,5000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-03,tedpack_air,0.189
CQ-1730,2.5,5.0,2.0,10000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-03,tedpack_air,0.123
CQ-1730,2.5,5.0,2.0,25000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-03,tedpack_air,0.078
CQ-1730,2.5,5.0,2.0,50000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-03,tedpack_air,0.065
CQ-1730,2.5,5.0,2.0,100000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-03,tedpack_air,0.061
CQ-1730,2.5,5.0,2.0,250000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,None,CR Zipper,None,None,Rounded,gravure,2026-03-03,tedpack_air,0.056
FL-DL-1649,4.5,5.5,2.0,5000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-24,tedpack_air,0.196
FL-DL-1649,4.5,5.5,2.0,10000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-24,tedpack_air,0.144
FL-DL-1649,4.5,5.5,2.0,25000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-24,tedpack_air,0.1
FL-DL-1649,4.5,5.5,2.0,50000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-24,tedpack_air,0.094
FL-DL-1649,4.5,5.5,2.0,100000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-24,tedpack_air,0.09
FL-DL-1649,4.5,5.5,2.0,250000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-24,tedpack_air,0.083
FL-DL-1678,4.0,7.0,2.0,10000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-24,tedpack_air,0.148
FL-DL-1678,4.0,7.0,2.0,25000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-24,tedpack_air,0.112
FL-DL-1678,4.0,7.0,2.0,50000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-24,tedpack_air,0.105
FL-DL-1645,4.5,5.0,2.0,5000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-14,tedpack_air,0.196
FL-DL-1645,4.5,5.0,2.0,10000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-14,tedpack_air,0.135
FL-DL-1645,4.5,5.0,2.0,25000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-14,tedpack_air,0.098
FL-DL-1645,4.5,5.0,2.0,50000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-14,tedpack_air,0.092
FL-DL-1645,4.5,5.0,2.0,100000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-14,tedpack_air,0.088
FL-DL-1645,4.5,5.0,2.0,250000,WHT_MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-14,tedpack_air,0.081
FL-DL-1476-A,4.0,7.0,0.0,25000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.098
FL-DL-1476-A,4.0,7.0,0.0,50000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.093
FL-DL-1476-A,4.0,7.0,0.0,100000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.09
FL-DL-1476-A,4.0,7.0,0.0,250000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.083
FL-DL-1476-A,4.0,7.0,0.0,500000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.075
FL-DL-1476-B,9.0,6.0,0.0,25000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.155
FL-DL-1476-B,9.0,6.0,0.0,50000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.15
FL-DL-1476-B,9.0,6.0,0.0,100000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.14
FL-DL-1476-B,9.0,6.0,0.0,250000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.129
FL-DL-1476-B,9.0,6.0,0.0,500000,MET_PET,Matte Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.123
FL-DL-1476-C,5.1,7.25,2.0,25000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.127
FL-DL-1476-C,5.1,7.25,2.0,50000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.122
FL-DL-1476-C,5.1,7.25,2.0,100000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.113
FL-DL-1476-C,5.1,7.25,2.0,250000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.105
FL-DL-1476-C,5.1,7.25,2.0,500000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.1
FL-DL-1476-D,6.83,9.8,2.36,25000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.202
FL-DL-1476-D,6.83,9.8,2.36,50000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.195
FL-DL-1476-D,6.83,9.8,2.36,100000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.182
FL-DL-1476-D,6.83,9.8,2.36,250000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.168
FL-DL-1476-D,6.83,9.8,2.36,500000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.16
FL-DL-1615,4.527,5.906,2.0,50000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.101
FL-DL-1615,4.527,5.906,2.0,100000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.097
FL-DL-1615,4.527,5.906,2.0,250000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.09
FL-DL-1615,4.527,5.906,2.0,500000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.082
FL-DL-1621,7.0,5.0,0.0,10000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.148
FL-DL-1621,7.0,5.0,0.0,25000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.117
FL-DL-1621,7.0,5.0,0.0,50000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.111
FL-DL-1621,7.0,5.0,0.0,100000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,CR Zipper,None,None,Rounded,gravure,2026-02-12,tedpack_air,0.107
FL-DL-1602,4.5,5.0,2.0,10000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-02-10,tedpack_air,0.135
FL-DL-1602,4.5,5.0,2.0,25000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-02-10,tedpack_air,0.098
FL-DL-1602,4.5,5.0,2.0,50000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-02-10,tedpack_air,0.092
FL-DL-1602,4.5,5.0,2.0,100000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-02-10,tedpack_air,0.088
FL-DL-1602,4.5,5.0,2.0,250000,MET_PET,Matte Laminate,None,Top,Stand Up,K Seal & Skirt Seal,CR Zipper,None,None,Straight,gravure,2026-02-10,tedpack_air,0.081
FL-DL-1603,2.5,6.8,0.0,5000,MET_PET,Matte Laminate,None,Top,2 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-02-10,tedpack_air,0.45
FL-DL-1603,2.5,6.8,0.0,10000,MET_PET,Matte Laminate,None,Top,2 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-02-10,tedpack_air,0.381
FL-DL-1603,2.5,6.8,0.0,25000,MET_PET,Matte Laminate,None,Top,2 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-02-10,tedpack_air,0.364
FL-DL-1462 (3.3mil),5.0,5.0,0.0,5000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.173
FL-DL-1462 (3.3mil),5.0,5.0,0.0,10000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.117
FL-DL-1462 (3.3mil),5.0,5.0,0.0,25000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.077
FL-DL-1462 (3.3mil),5.0,5.0,0.0,50000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.07
FL-DL-1462 (3.3mil),5.0,5.0,0.0,100000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.066
FL-DL-1462 (3.3mil),5.0,5.0,0.0,250000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.063
FL-DL-1462 (4mil),5.0,5.0,0.0,5000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.183
FL-DL-1462 (4mil),5.0,5.0,0.0,10000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.127
FL-DL-1462 (4mil),5.0,5.0,0.0,25000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.087
FL-DL-1462 (4mil),5.0,5.0,0.0,50000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.081
FL-DL-1462 (4mil),5.0,5.0,0.0,100000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.078
FL-DL-1462 (4mil),5.0,5.0,0.0,250000,WHT_MET_PET,Matte Laminate,None,Top,2 Side Seal,None,Single Profile Non-CR,None,None,Straight,gravure,2026-02-04,tedpack_air,0.073
FL-DL-1487,5.0,9.0,0.0,25000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-01-29,tedpack_air,0.128
FL-DL-1487,5.0,9.0,0.0,50000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-01-29,tedpack_air,0.123
FL-DL-1487,5.0,9.0,0.0,100000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-01-29,tedpack_air,0.118
FL-DL-1487,5.0,9.0,0.0,250000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-01-29,tedpack_air,0.113
FL-DL-1488,5.25,6.75,0.0,25000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-01-29,tedpack_air,0.106
FL-DL-1488,5.25,6.75,0.0,50000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-01-29,tedpack_air,0.101
FL-DL-1488,5.25,6.75,0.0,100000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-01-29,tedpack_air,0.098
FL-DL-1488,5.25,6.75,0.0,250000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-01-29,tedpack_air,0.092
FL-DL-1419,6.0,8.0,2.0,5000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Rounded,gravure,2026-01-15,tedpack_air,0.2452
FL-DL-1419,6.0,8.0,2.0,10000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Rounded,gravure,2026-01-15,tedpack_air,0.1973
FL-DL-1419,6.0,8.0,2.0,25000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Rounded,gravure,2026-01-15,tedpack_air,0.173
FL-DL-1419,6.0,8.0,2.0,50000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Rounded,gravure,2026-01-15,tedpack_air,0.1646
FL-DL-1419,6.0,8.0,2.0,100000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Rounded,gravure,2026-01-15,tedpack_air,0.1352
FL-DL-1419,6.0,8.0,2.0,250000,MET_PET,Soft Touch Laminate,None,Top,Stand Up,K Seal,CR Zipper,None,None,Rounded,gravure,2026-01-15,tedpack_air,0.1303
FL-DL-1420,3.0,6.0,0.0,5000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-01-15,tedpack_air,0.179
FL-DL-1420,3.0,6.0,0.0,10000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-01-15,tedpack_air,0.1271
FL-DL-1420,3.0,6.0,0.0,25000,WHT_MET_PET,Soft Touch Laminate,None,Top,3 Side Seal,None,CR Zipper,None,None,Straight,gravure,2026-01-15,tedpack_air,0.0927
